name,name_id,specs,time,to,symop,err,file,line,loc,top,signature,weight,proof_coverage,rank,in_calls,out_calls,proof_trace
"R$mipmap.<init>()","com.zeyad.cleanarchitecture.R$mipmap.<init>().52696f48a6bca0d46cb13a409aadcd9e",1,0,NONE,18,0,app/build/generated/source/r/debug/com/zeyad/cleanarchitecture/R.java,2819,9482,N,"void R$mipmap.<init>()(class com.zeyad.cleanarchitecture.R$mipmap *this)",0,0.00,0.00,0,0,2819
"R$string.<init>()","com.zeyad.cleanarchitecture.R$string.<init>().22bf703409a5ae6d3df8070d3aa3efa6",1,0,NONE,18,0,app/build/generated/source/r/debug/com/zeyad/cleanarchitecture/R.java,2822,9482,N,"void R$string.<init>()(class com.zeyad.cleanarchitecture.R$string *this)",0,0.00,0.00,0,0,2822
"R$style.<init>()","com.zeyad.cleanarchitecture.R$style.<init>().30b282882612672557f1f90f04b6e882",1,0,NONE,18,0,app/build/generated/source/r/debug/com/zeyad/cleanarchitecture/R.java,2923,9482,N,"void R$style.<init>()(class com.zeyad.cleanarchitecture.R$style *this)",0,0.00,0.00,0,0,2923
"void R$styleable.<clinit>()","com.zeyad.cleanarchitecture.R$styleable.<clinit>():void.30bd0f39389d4b7b213b67e3f682351f",0,0,SYMOPS TIMEOUT (334),334,0,app/build/generated/source/r/release/com/zeyad/cleanarchitecture/R.java,3322,9453,N,"class java.lang.Object *void R$styleable.<clinit>()(class java.lang.String *field)",0,0.00,0.00,0,0,
"R$styleable.<init>()","com.zeyad.cleanarchitecture.R$styleable.<init>().4ffbf42c793c337ac4380703c8a35d65",1,0,NONE,18,0,app/build/generated/source/r/debug/com/zeyad/cleanarchitecture/R.java,3288,9482,N,"void R$styleable.<init>()(class com.zeyad.cleanarchitecture.R$styleable *this)",0,0.00,0.00,0,0,3288
"R$xml.<init>()","com.zeyad.cleanarchitecture.R$xml.<init>().cd2f79554fc0864a7c05c6d07b0b810c",1,0,NONE,18,0,app/build/generated/source/r/debug/com/zeyad/cleanarchitecture/R.java,3285,9482,N,"void R$xml.<init>()(class com.zeyad.cleanarchitecture.R$xml *this)",0,0.00,0.00,0,0,3285
"R.<init>()","com.zeyad.cleanarchitecture.R.<init>().06dbfd89dce8868ba90c49960b24e38e",1,0,NONE,18,0,app/build/generated/source/r/release/com/zeyad/cleanarchitecture/R.java,10,9453,N,"void R.<init>()(class com.zeyad.cleanarchitecture.R *this)",0,0.00,0.00,0,0,10
"boolean GeneralRealmManager.areItemsValid(String)","com.zeyad.cleanarchitecture.data.db.DataBaseManager.areItemsValid(java.lang.String):boolean.b25017d61add567ef255897820831aec",1,0,NONE,6,0,app/src/main/java/com/zeyad/cleanarchitecture/data/db/GeneralRealmManager.java,-1,-1,N,"_Bool boolean GeneralRealmManager.areItemsValid(String)(class com.zeyad.cleanarchitecture.data.db.DataBaseManager *this, class java.lang.String *areItemsValid_arg_0)",0,0.00,0.00,0,0,-1
"void GeneralRealmManager.evict(RealmObject,Class)","com.zeyad.cleanarchitecture.data.db.DataBaseManager.evict(io.realm.RealmObject,java.lang.Class):.95148657018cd1c4aa896bf072043ed6",1,0,NONE,8,0,,-1,-1,N,"void void GeneralRealmManager.evict(RealmObject,Class)(class com.zeyad.cleanarchitecture.data.db.DataBaseManager *this, class io.realm.RealmObject *evict_arg_0, class java.lang.Class *evict_arg_1)",0,0.00,0.00,0,0,-1
"void GeneralRealmManager.evictAll(Class)","com.zeyad.cleanarchitecture.data.db.DataBaseManager.evictAll(java.lang.Class):void.64c9c4d9673f967623039920c3c069ab",1,0,NONE,6,0,,-1,-1,N,"void void GeneralRealmManager.evictAll(Class)(class com.zeyad.cleanarchitecture.data.db.DataBaseManager *this, class java.lang.Class *evictAll_arg_0)",0,0.00,0.00,0,0,-1
"boolean GeneralRealmManager.evictById(long,Class)","com.zeyad.cleanarchitecture.data.db.DataBaseManager.evictById(long,java.lang.Class):boolean.608dc84f4acb860e8c93252366276c5d",1,0,NONE,8,0,,-1,-1,N,"_Bool boolean GeneralRealmManager.evictById(long,Class)(class com.zeyad.cleanarchitecture.data.db.DataBaseManager *this, long evictById_arg_0, class java.lang.Class *evictById_arg_1)",0,0.00,0.00,0,0,-1
"Observable GeneralRealmManager.evictCollection(List,Class)","com.zeyad.cleanarchitecture.data.db.DataBaseManager.evictCollection(java.util.List,java.lang.Cla.a12be8cd7295d2f682f3b78cf9ac2c84",1,0,NONE,8,0,,-1,-1,N,"class rx.Observable *Observable GeneralRealmManager.evictCollection(List,Class)(class com.zeyad.cleanarchitecture.data.db.DataBaseManager *this, class java.util.List *evictCollection_arg_0, class java.lang.Class *evictCollection_arg_1)",0,0.00,0.00,0,0,-1
"Observable GeneralRealmManager.getAll(Class)","com.zeyad.cleanarchitecture.data.db.DataBaseManager.getAll(java.lang.Class):rx.Observable.583261f7747a0f26943d7d9fdacb2d0f",1,0,NONE,6,0,,-1,-1,N,"class rx.Observable *Observable GeneralRealmManager.getAll(Class)(class com.zeyad.cleanarchitecture.data.db.DataBaseManager *this, class java.lang.Class *getAll_arg_0)",0,0.00,0.00,0,0,-1
"Observable GeneralRealmManager.getById(String,int,Class)","com.zeyad.cleanarchitecture.data.db.DataBaseManager.getById(java.lang.String,int,java.lang.Class.3bcc567663367e4296b3c73c094b0b23",1,0,NONE,10,0,,-1,-1,N,"class rx.Observable *Observable GeneralRealmManager.getById(String,int,Class)(class com.zeyad.cleanarchitecture.data.db.DataBaseManager *this, class java.lang.String *getById_arg_0, int getById_arg_1, class java.lang.Class *getById_arg_2)",0,0.00,0.00,0,0,-1
"Context GeneralRealmManager.getContext()","com.zeyad.cleanarchitecture.data.db.DataBaseManager.getContext():android.content.Context.899c4bd18ac7d1c4938fc6c051b3d4fc",1,0,NONE,4,0,,-1,-1,N,"class android.content.Context *Context GeneralRealmManager.getContext()(class com.zeyad.cleanarchitecture.data.db.DataBaseManager *this)",0,0.00,0.00,0,0,-1
"Observable GeneralRealmManager.getWhere(RealmQuery)","com.zeyad.cleanarchitecture.data.db.DataBaseManager.getWhere(io.realm.RealmQuery):rx.Observable.b59f01000170e66f2e4807c70a6a1df4",1,0,NONE,6,0,,-1,-1,N,"class rx.Observable *Observable GeneralRealmManager.getWhere(RealmQuery)(class com.zeyad.cleanarchitecture.data.db.DataBaseManager *this, class io.realm.RealmQuery *getWhere_arg_0)",0,0.00,0.00,0,0,-1
"Observable GeneralRealmManager.getWhere(Class,String,String)","com.zeyad.cleanarchitecture.data.db.DataBaseManager.getWhere(java.lang.Class,java.lang.String,ja.afb130d868fc0e2da6343a2033545cf5",1,0,NONE,10,0,,-1,-1,N,"class rx.Observable *Observable GeneralRealmManager.getWhere(Class,String,String)(class com.zeyad.cleanarchitecture.data.db.DataBaseManager *this, class java.lang.Class *getWhere_arg_0, class java.lang.String *getWhere_arg_1, class java.lang.String *getWhere_arg_2)",0,0.00,0.00,0,0,-1
"boolean GeneralRealmManager.isCached(int,String,Class)","com.zeyad.cleanarchitecture.data.db.DataBaseManager.isCached(int,java.lang.String,java.lang.Clas.fdb911fd2eabb5bb3a69c78e9b4e71f8",1,0,NONE,10,0,,-1,-1,N,"_Bool boolean GeneralRealmManager.isCached(int,String,Class)(class com.zeyad.cleanarchitecture.data.db.DataBaseManager *this, int isCached_arg_0, class java.lang.String *isCached_arg_1, class java.lang.Class *isCached_arg_2)",0,0.00,0.00,0,0,-1
"boolean GeneralRealmManager.isItemValid(int,String,Class)","com.zeyad.cleanarchitecture.data.db.DataBaseManager.isItemValid(int,java.lang.String,java.lang.C.146f77cf917049a128e53c72c7ae8abd",1,0,NONE,10,0,app/src/main/java/com/zeyad/cleanarchitecture/data/db/GeneralRealmManager.java,-1,-1,N,"_Bool boolean GeneralRealmManager.isItemValid(int,String,Class)(class com.zeyad.cleanarchitecture.data.db.DataBaseManager *this, int isItemValid_arg_0, class java.lang.String *isItemValid_arg_1, class java.lang.Class *isItemValid_arg_2)",0,0.00,0.00,0,0,-1
"Observable GeneralRealmManager.put(RealmModel)","com.zeyad.cleanarchitecture.data.db.DataBaseManager.put(io.realm.RealmModel):rx.Observable.e672f7de5bc3fd3b3c0bbd958f4cf44d",1,0,NONE,6,0,,-1,-1,N,"class rx.Observable *Observable GeneralRealmManager.put(RealmModel)(class com.zeyad.cleanarchitecture.data.db.DataBaseManager *this, class io.realm.RealmModel *put_arg_0)",0,0.00,0.00,0,0,-1
"Observable GeneralRealmManager.put(RealmObject)","com.zeyad.cleanarchitecture.data.db.DataBaseManager.put(io.realm.RealmObject):rx.Observable.d9e51271001149e55249522d387a3038",1,0,NONE,6,0,,-1,-1,N,"class rx.Observable *Observable GeneralRealmManager.put(RealmObject)(class com.zeyad.cleanarchitecture.data.db.DataBaseManager *this, class io.realm.RealmObject *put_arg_0)",0,0.00,0.00,0,0,-1
"Observable GeneralRealmManager.put(JSONObject,Class)","com.zeyad.cleanarchitecture.data.db.DataBaseManager.put(org.json.JSONObject,java.lang.Class):rx..4d92da17b31d3a1b7b3678d6e3c80092",1,0,NONE,8,0,,-1,-1,N,"class rx.Observable *Observable GeneralRealmManager.put(JSONObject,Class)(class com.zeyad.cleanarchitecture.data.db.DataBaseManager *this, class org.json.JSONObject *put_arg_0, class java.lang.Class *put_arg_1)",0,0.00,0.00,0,0,-1
"void GeneralRealmManager.putAll(List)","com.zeyad.cleanarchitecture.data.db.DataBaseManager.putAll(java.util.List):void.d8f5aaf9c53cd7c3d23f40e55f602bd4",1,0,NONE,6,0,,-1,-1,N,"void void GeneralRealmManager.putAll(List)(class com.zeyad.cleanarchitecture.data.db.DataBaseManager *this, class java.util.List *putAll_arg_0)",0,0.00,0.00,0,0,-1
"GeneralRealmManagerImpl$1.<init>(GeneralRealmManagerImpl,List)","com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$1.<init>(com.zeyad.cleanarchitecture.dat.dce6e432a413ec9c1ebd90fb8048846c",1,0,NONE,36,0,app/src/main/java/com/zeyad/cleanarchitecture/data/db/GeneralRealmManagerImpl.java,104,294,N,"void GeneralRealmManagerImpl$1.<init>(GeneralRealmManagerImpl,List)(class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$1 *this, class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl *this$0, class java.util.List *$bcvar2)",0,0.00,0.00,0,0,104 147
"void GeneralRealmManagerImpl$1.onCompleted()","com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$1.onCompleted():void.1675eb848fe0f9fd3a514fa132e6c4c0",1,0,NONE,10,0,app/src/main/java/com/zeyad/cleanarchitecture/data/db/GeneralRealmManagerImpl.java,149,294,N,"void void GeneralRealmManagerImpl$1.onCompleted()(class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$1 *this)",0,0.00,0.00,0,0,149 150
"void GeneralRealmManagerImpl$1.onError(Throwable)","com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$1.onError(java.lang.Throwable):void.663b774fcd6c0e0ee607b4eab482bfcd",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/data/db/GeneralRealmManagerImpl.java,153,294,N,"void void GeneralRealmManagerImpl$1.onError(Throwable)(class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$1 *this, class java.lang.Throwable *e)",0,0.00,0.00,0,0,153 154 155
"void GeneralRealmManagerImpl$1.onNext(Object)","com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$1.onNext(java.lang.Object):void.1b95d4a29f1e6e8d9ab1667afff104e1",1,0,NONE,130,0,app/src/main/java/com/zeyad/cleanarchitecture/data/db/GeneralRealmManagerImpl.java,158,294,N,"void void GeneralRealmManagerImpl$1.onNext(Object)(class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$1 *this, class java.lang.Object *o)",0,0.00,0.00,0,0,158 159 160
"GeneralRealmManagerImpl$2.<init>(GeneralRealmManagerImpl,Class)","com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$2.<init>(com.zeyad.cleanarchitecture.dat.e9491d204c0fb544285afddaff274cab",1,0,NONE,36,0,app/src/main/java/com/zeyad/cleanarchitecture/data/db/GeneralRealmManagerImpl.java,104,294,N,"void GeneralRealmManagerImpl$2.<init>(GeneralRealmManagerImpl,Class)(class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$2 *this, class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl *this$0, class java.lang.Class *$bcvar2)",0,0.00,0.00,0,0,104 194
"void GeneralRealmManagerImpl$2.onCompleted()","com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$2.onCompleted():void.64e86e79efff59120ea34a9f0ed43d78",1,0,NONE,10,0,app/src/main/java/com/zeyad/cleanarchitecture/data/db/GeneralRealmManagerImpl.java,196,294,N,"void void GeneralRealmManagerImpl$2.onCompleted()(class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$2 *this)",0,0.00,0.00,0,0,196 197
"void GeneralRealmManagerImpl$2.onError(Throwable)","com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$2.onError(java.lang.Throwable):void.046fd128d289301354f0be6203517306",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/data/db/GeneralRealmManagerImpl.java,200,294,N,"void void GeneralRealmManagerImpl$2.onError(Throwable)(class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$2 *this, class java.lang.Throwable *e)",0,0.00,0.00,0,0,200 201 202
"void GeneralRealmManagerImpl$2.onNext(Object)","com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$2.onNext(java.lang.Object):void.3ebbb04608217d8daa34df5e04ed67db",1,0,NONE,114,0,app/src/main/java/com/zeyad/cleanarchitecture/data/db/GeneralRealmManagerImpl.java,205,294,N,"void void GeneralRealmManagerImpl$2.onNext(Object)(class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$2 *this, class java.lang.Object *o)",0,0.00,0.00,0,0,205 206 207
"GeneralRealmManagerImpl$3.<init>(GeneralRealmManagerImpl,Class)","com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$3.<init>(com.zeyad.cleanarchitecture.dat.6b9df041b4413d76a91b48276958fb0e",1,0,NONE,36,0,app/src/main/java/com/zeyad/cleanarchitecture/data/db/GeneralRealmManagerImpl.java,223,294,N,"void GeneralRealmManagerImpl$3.<init>(GeneralRealmManagerImpl,Class)(class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$3 *this, class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl *this$0, class java.lang.Class *$bcvar2)",0,0.00,0.00,0,0,223
"void GeneralRealmManagerImpl$3.onCompleted()","com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$3.onCompleted():void.6f920414e67a6d0fc1a774f75fa41d25",1,0,NONE,10,0,app/src/main/java/com/zeyad/cleanarchitecture/data/db/GeneralRealmManagerImpl.java,225,294,N,"void void GeneralRealmManagerImpl$3.onCompleted()(class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$3 *this)",0,0.00,0.00,0,0,225 226
"void GeneralRealmManagerImpl$3.onError(Throwable)","com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$3.onError(java.lang.Throwable):void.c4ff27eef57a88eb569dcd49026d2805",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/data/db/GeneralRealmManagerImpl.java,229,294,N,"void void GeneralRealmManagerImpl$3.onError(Throwable)(class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$3 *this, class java.lang.Throwable *e)",0,0.00,0.00,0,0,229 230 231
"void GeneralRealmManagerImpl$3.onNext(Object)","com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$3.onNext(java.lang.Object):void.b7cf3d23e8888781a97502a126111480",1,0,NONE,100,0,app/src/main/java/com/zeyad/cleanarchitecture/data/db/GeneralRealmManagerImpl.java,234,294,N,"void void GeneralRealmManagerImpl$3.onNext(Object)(class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl$3 *this, class java.lang.Object *o)",0,0.00,0.00,0,0,234 235 236
"void GeneralRealmManagerImpl_Factory.<clinit>()","com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl_Factory.<clinit>():void.0a555115b0264ee0bec1f635e53c61cc",1,0,NONE,81,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/data/db/GeneralRealmManagerImpl_Factory.java,8,26,N,"class java.lang.Object *void GeneralRealmManagerImpl_Factory.<clinit>()(class java.lang.String *field)",0,0.00,0.00,0,0,8
"GeneralRealmManagerImpl_Factory.<init>(Provider)","com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl_Factory.<init>(javax.inject.Provider).aef78668494f48eced483983826b7329",2,0,NONE,98,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/data/db/GeneralRealmManagerImpl_Factory.java,12,26,N,"void GeneralRealmManagerImpl_Factory.<init>(Provider)(class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl_Factory *this, class javax.inject.Provider *mContextProvider)",0,0.00,0.00,0,0,12 13 14 15
"Factory GeneralRealmManagerImpl_Factory.create(Provider)","com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl_Factory.create(javax.inject.Provider):da.4bd0d811b9d4a8e569dc44bdd26bc746",2,0,NONE,53,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/data/db/GeneralRealmManagerImpl_Factory.java,22,26,N,"class dagger.internal.Factory *Factory GeneralRealmManagerImpl_Factory.create(Provider)(class javax.inject.Provider *mContextProvider)",0,0.00,0.00,0,0,22 23
"GeneralRealmManagerImpl GeneralRealmManagerImpl_Factory.get()","com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl_Factory.get():com.zeyad.cleanarchitectur.122045b96fae83f8e3b0f7a0923d79f7",2,0,NONE,75,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/data/db/GeneralRealmManagerImpl_Factory.java,19,26,N,"class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl *GeneralRealmManagerImpl GeneralRealmManagerImpl_Factory.get()(class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl_Factory *this)",0,0.00,0.00,0,0,19
"Object GeneralRealmManagerImpl_Factory.get()","com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl_Factory.get():java.lang.Object.40b50e98697abddb5a8e407ad1055359",2,0,NONE,53,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/data/db/GeneralRealmManagerImpl_Factory.java,8,26,N,"class java.lang.Object *Object GeneralRealmManagerImpl_Factory.get()(class com.zeyad.cleanarchitecture.data.db.GeneralRealmManagerImpl_Factory *this)",0,0.00,0.00,0,0,8
"UserRealmModel.<init>()","com.zeyad.cleanarchitecture.data.entities.UserRealmModel.<init>().285d30fdfaf36e91e5eb1640488272da",1,0,NONE,16,0,app/src/main/java/com/zeyad/cleanarchitecture/data/entities/UserRealmModel.java,30,82,N,"void UserRealmModel.<init>()(class com.zeyad.cleanarchitecture.data.entities.UserRealmModel *this)",0,0.00,0.00,0,0,30 32
"String UserRealmModel.getCover_url()","com.zeyad.cleanarchitecture.data.entities.UserRealmModel.getCover_url():java.lang.String.1eacf4bd10ad125c2f8a0daa2813a4c8",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/data/entities/UserRealmModel.java,43,82,N,"class java.lang.String *String UserRealmModel.getCover_url()(class com.zeyad.cleanarchitecture.data.entities.UserRealmModel *this)",0,0.00,0.00,0,0,43 44
"String UserRealmModel.getDescription()","com.zeyad.cleanarchitecture.data.entities.UserRealmModel.getDescription():java.lang.String.5a266c974ade46cf6c72b29b802f40e9",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/data/entities/UserRealmModel.java,59,82,N,"class java.lang.String *String UserRealmModel.getDescription()(class com.zeyad.cleanarchitecture.data.entities.UserRealmModel *this)",0,0.00,0.00,0,0,59 60
